Permittivity  data per frequency,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,"Stirrer, RPM","Conductivity, mS/cm",Volume_V,Phase_Sh,Fs_in,Biomasse_X_in,Proteine_P_in,Biomasse_X_target,Proteine_P_target
3.52926636,3.26929092,3.42169189,3.41630745,2.96274662,3.11711979,2.86051846,2.79737282,2.90508628,2.08966064,2.36086988,2.57942057,2.19508648,280.0,47.87454987,2.138041,0,0.6,57.4300168341998,113.743947470461,57.4300168341998,113.743947470461
3.5499649,3.26892471,3.49272156,3.60821342,2.95509434,3.14347744,3.1409874,2.88459015,3.0431869,2.27484846,2.32881069,2.5094099,2.35035205,280.0,47.94106674,2.13843083333333,0,0.6,57.4180802832572,113.912923336478,57.4180802832572,113.912923336478
3.67105865,3.43273163,3.49004364,3.54052734,3.33485126,3.24339962,3.31768703,3.02386713,2.99898934,2.36834002,2.35698128,2.52298403,2.41289926,286.0,47.92821503,2.13892066666667,0,0.6,57.4086636868584,114.081969239375,57.4086636868584,114.081969239375
3.70635986,3.96238708,3.47298431,3.57060242,3.38981342,3.21321487,3.35275936,3.09653425,2.9777143,2.4194622,2.73536539,2.6036284,2.35341907,286.0,47.88615799,2.1393105,0,0.6,57.3980228026059,114.251085087169,57.3980228026059,114.251085087169
3.61231232,3.74772644,3.48928452,3.62074852,3.66840458,3.20744705,3.34213638,3.44584894,3.16865706,2.36044502,2.90252066,2.84511018,2.3938179,286.0,47.94132996,2.14000033333333,0,0.6,57.3856399283745,114.420270787878,57.3856399283745,114.420270787878
3.81666565,3.72920227,3.36316681,3.51384926,3.5662508,3.16217709,3.31683826,3.23135042,3.06987786,2.39718294,2.84681082,2.69350767,2.40156293,286.0,47.8227272,2.14069016666667,0,0.6,57.374775995824,114.58952624952,57.374775995824,114.58952624952
3.58705902,3.5789299,3.30899429,3.31870461,3.38135815,3.05499458,3.39554691,3.01200581,2.77470088,2.4027648,2.67758369,2.71105242,2.31849623,286.0,47.81494522,2.14078,0,0.6,57.3649815689519,114.758851380113,57.3649815689519,114.758851380113
3.85512543,3.59328461,3.49563599,3.40165329,3.43540096,3.28643513,3.39554405,3.03111792,3.1038096,2.84223938,3.00377464,2.80998945,2.45799017,286.0,47.68922806,2.14066983333333,0,0.6,57.3575807353434,114.928246087675,57.3575807353434,114.928246087675
3.59469604,3.74148178,3.5377388,3.36001205,3.5198698,3.35968971,3.37492561,2.99215984,2.96327329,2.84291506,2.93676424,2.72649121,2.43892908,286.0,47.72380447,2.14255966666667,0,0.65,57.3502526636887,115.097710280224,57.3502526636887,115.097710280224
3.55964661,3.64104843,3.48650742,3.44509697,3.64290524,3.31052876,3.21567535,2.92833424,2.84194636,2.78483915,2.95435143,2.62949634,2.4933176,286.0,47.80363083,2.1433495,0,0.65,57.342412858642,115.267243865777,57.342412858642,115.267243865777
3.39631653,3.42827988,3.19782639,3.13313866,3.36052799,3.1286602,2.9870472,2.83377409,2.65868354,2.53998661,2.57227325,2.46338773,2.43941927,286.0,47.79964828,2.14403933333333,0,0.65,57.3381463543396,115.436846752353,57.3381463543396,115.436846752353
3.52451324,3.62443542,3.59962463,3.53318596,3.64575672,3.29377747,3.17213917,3.10872126,2.84913325,2.94084167,2.696311,2.66457772,2.64973354,286.0,47.66337585,2.14462916666667,0,0.65,57.3351603503487,115.606518847969,57.3351603503487,115.606518847969
3.44003296,3.45662308,3.45370483,3.36038399,3.55080318,3.28165054,3.20115471,3.2917552,2.70010638,2.69076729,2.57447624,2.95371342,2.56486702,286.0,47.68414307,2.145319,0,0.65,57.3334308703111,115.776260060643,57.3334308703111,115.776260060643
3.48713684,3.45028687,3.63138962,3.5447731,3.57937908,3.32062149,3.25167656,3.29414129,2.86619163,2.66265678,2.71030378,3.06526637,2.82131815,286.0,47.76919937,2.14580883333333,0,0.65,57.3339720443154,115.946070298393,57.3339720443154,115.946070298393
3.23526764,3.27001953,3.62719345,3.63101387,3.41480923,3.41379738,3.4777422,3.08209801,2.67899489,2.54601955,2.62484312,2.87211752,2.68994427,286.0,47.75962067,2.14649866666667,0,0.65,57.3368730304765,116.115949469237,57.3368730304765,116.115949469237
3.16841125,4.39028168,3.61221695,3.5588131,3.38216114,3.2175808,3.44781876,3.14392996,2.74212909,2.80137777,2.48748779,2.61263847,2.57137299,286.0,47.84059143,2.1469885,0,0.65,57.340086878342,116.285897481193,57.340086878342,116.285897481193
3.46035004,4.34186554,3.68621445,3.67640686,3.36730862,3.35477829,3.48594666,3.3433795,3.04046845,2.95093918,2.68338346,2.70635343,2.55253506,286.0,47.7791214,2.14717833333333,0,0.65,57.3440517865893,116.455914242279,57.3440517865893,116.455914242279
3.39420319,4.3143959,3.7382164,3.63996887,3.46138668,3.36787415,3.47874737,3.22042131,3.0185802,2.96698809,2.64418936,2.59513283,2.59895134,292.0,47.65987778,2.14836816666667,0,0.7,57.3483075569808,116.625999660511,57.3483075569808,116.625999660511
3.85366821,4.00669098,3.5672493,3.52193451,3.44982815,3.38822269,3.41264534,3.1409421,3.10902858,2.75658035,2.77721405,2.65472865,2.7025795,292.0,47.70061874,2.148958,0,0.7,57.3519297804927,116.79615364391,57.3519297804927,116.79615364391
3.89926147,4.05794144,3.64914322,3.67620277,3.73668003,3.53554344,3.37966251,3.41107798,3.17562699,2.85067225,2.8545599,2.833601,2.68000126,292.0,47.80102158,2.14964783333333,0,0.7,57.3573079934619,116.966376100491,57.3573079934619,116.966376100491
3.83939362,4.32205582,3.81916428,3.78572845,3.96292019,3.56797314,3.78223324,3.47952795,3.13357091,2.88738251,2.9693079,2.84793782,2.63464165,292.0,47.74100113,2.15023766666667,0,0.7,57.3597123449507,117.136666938274,57.3597123449507,117.136666938274
4.40116882,4.13108826,3.79269791,3.64554405,3.74536419,3.34368038,3.72071362,3.39734221,3.08211493,2.7269392,2.87442207,2.71873307,2.70290494,292.0,47.66417313,2.1509275,0,0.7,57.364330911984,117.307026065275,57.364330911984,117.307026065275
4.23651886,3.96307373,3.99255371,3.63731956,3.63544559,3.32847214,3.60813046,3.2504077,3.1754806,2.65081596,2.88409567,2.78740072,2.64957786,292.0,47.69167709,2.15161733333333,0,0.7,57.3668556095522,117.477453389514,57.3668556095522,117.477453389514
3.80072784,3.7163353,3.78001022,3.5930481,3.78220844,3.67718601,3.50080872,3.0213871,3.01198077,2.60043669,2.70819044,2.89600277,2.56993675,292.0,47.69021606,2.15210716666667,0,0.7,57.369179945781,117.647948819007,57.369179945781,117.647948819007
3.68447113,3.75917816,3.61052704,3.66524124,3.70577717,3.68355083,3.62144089,2.99183989,3.00682759,2.58949041,2.6386404,3.08705211,2.46732092,292.0,47.77931213,2.152597,0,0.7,57.3669411091384,117.818512261772,57.3669411091384,117.818512261772
3.65931702,3.63993835,3.78130341,3.62911987,3.64541912,3.68583679,3.51834488,3.3422761,2.88906217,2.69275236,2.76813793,3.06937861,2.51483059,292.0,47.72493744,2.15338683333333,0,0.7,57.3647775854971,117.989143625829,57.3647775854971,117.989143625829
3.88796234,3.57682037,3.7192955,3.51428986,3.60394764,3.56396866,3.7040453,3.44172907,2.8590529,2.80956268,2.70697212,3.19923568,2.6343627,292.0,47.75919724,2.15407666666667,0,0.7,57.358205056753,118.159842819193,57.358205056753,118.159842819193
3.8412323,3.67293167,3.69112396,3.47099113,3.64055729,3.65691471,3.69758224,3.40178061,2.99804139,2.68361759,2.76204348,3.22142243,2.65146136,292.0,47.85459518,2.1543665,0,0.7,57.352906855449,118.330609749884,57.352906855449,118.330609749884
4.0083847,3.7125206,3.62527847,3.56497002,3.67361355,3.49924755,3.61247349,3.45181894,3.04324937,2.68802643,2.75217867,3.08354068,2.81851482,292.0,47.82807922,2.15425633333333,0,0.7,57.3428065868555,118.501444325918,57.3428065868555,118.501444325918
4.10719299,3.75872421,3.61716461,3.91722488,3.67544079,3.68132401,3.63628006,3.56509447,3.057585,2.90280581,2.90643406,3.07061648,2.86614585,292.0,47.83558655,2.15604616666667,0,0.69,57.3325800753985,118.672346455315,57.3325800753985,118.672346455315
4.04136658,4.10048676,3.71984863,3.88153267,3.60794735,3.74793816,3.65206528,3.55118036,3.22647262,2.73332691,2.9060154,3.2235744,2.74491477,292.0,47.89899445,2.156736,0,0.69,57.320319879658,118.843316046091,57.320319879658,118.843316046091
3.83250427,3.9467659,3.73398972,3.68593025,3.53090191,3.49175739,3.58486938,3.38321161,3.03954434,2.60167027,2.86464882,2.99993372,2.66725016,292.0,47.71922302,2.15732583333333,0,0.69,57.3083944316631,119.014353006265,57.3083944316631,119.014353006265
3.80023193,3.90600586,3.68358612,3.82221222,3.4837141,3.49379539,3.61921978,3.4029994,3.05145192,2.64702892,2.87993383,2.8213923,2.55123973,292.0,47.75165558,2.15781566666667,0,0.69,57.2925337168627,119.185457243854,57.2925337168627,119.185457243854
3.75593567,4.11434555,3.73670578,3.86864662,3.63780308,3.6118679,3.64343262,3.42610693,2.96044707,2.68204832,2.9476285,2.95017815,2.66518545,292.0,47.78145599,2.1584055,0,0.69,57.2798729260725,119.356628666877,57.2798729260725,119.356628666877
3.88461304,4.04610825,3.58167648,3.8110466,3.66717243,3.61731815,3.71483421,3.44695997,3.12998462,2.78818035,3.56127167,2.93233204,2.86174822,292.0,47.82863617,2.15909533333333,0,0.69,57.2669168530805,119.527867183351,57.2669168530805,119.527867183351
3.87819672,4.10089111,3.61553955,3.74576187,3.85137653,3.62433243,3.69192219,3.37454176,3.30695176,3.23652935,3.47283983,3.08727288,2.95325518,298.0,47.81473923,2.15978516666667,0,0.69,57.2550292572392,119.699172701295,57.2550292572392,119.699172701295
3.9594574,3.97966385,3.75627136,3.76360703,3.80007839,3.64011955,3.69641018,3.34463739,3.30933499,3.11651564,3.3245821,3.21534276,2.90832758,298.0,47.8938179,2.160275,0,0.69,57.2450254900169,119.870545128725,57.2450254900169,119.870545128725
4.19074249,3.90080261,3.65621185,3.56370544,3.56209469,3.40291405,3.52009487,3.21318293,3.23806167,2.75611496,3.31557846,2.96127772,2.68591905,298.0,47.84596634,2.16046483333333,0,0.69,57.235632434456,120.04198437366,57.235632434456,120.04198437366
4.05191803,3.94589996,3.73617935,3.79240799,3.52557468,3.44702053,3.47828007,3.30020857,3.26232743,2.70213366,3.20764017,2.93278408,2.68173504,298.0,47.82503891,2.16035466666667,0,0.69,57.2253546487358,120.213490344118,57.2253546487358,120.213490344118
4.0655365,3.77614594,3.74324799,3.95202827,3.64667034,3.45486069,3.54744816,3.43026495,3.41271091,2.97012281,3.21277332,2.96330738,2.67741299,298.0,47.79576492,2.1621445,0,0.64,57.2183178888569,120.385062948116,57.2183178888569,120.385062948116
4.60205841,3.87319183,3.7015419,3.80814552,3.37977695,3.28954601,3.50240612,3.40028906,3.26994109,2.80343437,3.11696243,2.99418473,2.57901597,298.0,47.78303909,2.16273433333333,0,0.64,57.2130379701032,120.556702093673,57.2130379701032,120.556702093673
4.41825104,3.70482254,3.81587601,3.87699699,3.51648998,3.42682266,3.71730518,3.50625372,3.27714038,2.9206481,3.31185293,2.97829676,2.60115337,298.0,47.7273407,2.16322416666667,0,0.64,57.2073863938024,120.728407688806,57.2073863938024,120.728407688806
4.13250732,4.13304138,3.89933777,3.86856842,3.57038975,3.56494522,3.7909584,3.46173429,3.23881936,2.88998556,3.19500017,3.07358146,2.62740207,298.0,47.65730286,2.163714,0,0.64,57.2011038427277,120.900179641533,57.2011038427277,120.900179641533
4.11410522,3.92715073,3.67545319,3.73882675,3.46421909,3.81464863,3.69088745,3.42340612,3.12364173,2.77336073,3.26743507,2.97981453,2.57634664,298.0,47.4745636,2.16440383333333,0,0.64,57.1944143305383,121.072017859873,57.1944143305383,121.072017859873
3.9620285,3.71630859,3.87218857,3.6318512,3.85510349,3.70355415,3.62343121,3.44617701,3.10429597,2.7047267,3.1450758,2.93465304,2.66204858,298.0,47.56848907,2.16479366666667,0,0.64,57.1881078228136,121.243922251842,57.1881078228136,121.243922251842
4.23425293,3.7791481,3.83417511,3.7680645,3.72210407,3.74658489,3.6590662,3.44890833,3.12370658,2.76249313,3.05729294,2.94202566,2.66363621,298.0,47.51900482,2.1652835,0,0.64,57.1795688252706,121.415892725459,57.1795688252706,121.415892725459
4.07785034,3.69152451,3.71529007,3.79422951,3.71094418,3.73187447,3.60689163,3.32428503,3.08660531,2.82688284,3.04628134,2.81833982,2.61797857,298.0,47.44714355,2.16607333333333,0,0.64,57.1699439361248,121.587929188742,57.1699439361248,121.587929188742
4.21799469,3.61491394,3.64661026,3.71914673,3.70058537,3.66578484,3.88028526,3.42410612,3.12418008,3.10573626,3.13576221,2.92764354,3.07479572,298.0,47.46651077,2.16606316666667,0,0.64,57.1613111507156,121.760031549708,57.1613111507156,121.760031549708
3.88924408,3.608078,3.68229294,3.60788536,3.59051991,3.78317928,3.91801834,3.43463373,3.1245091,3.02177334,3.16558743,2.90823746,3.08166766,298.0,47.62329483,2.167153,0,0.59,57.1527700937492,121.932199716376,57.1527700937492,121.932199716376
3.81813812,3.69418335,3.66737366,3.60655594,3.58635807,3.7579689,3.80127525,3.2899909,3.11919379,2.86219788,2.89521503,3.00017285,3.03170538,305.0,47.6870079,2.16754283333333,0,0.59,57.1413805280172,122.104433596763,57.1413805280172,122.104433596763
4.03136444,4.02355576,3.94704056,3.83532715,3.79180813,3.84005356,3.77517509,3.45351553,3.40394711,2.96518469,3.20401955,3.04452205,3.19400311,305.0,47.66092682,2.16823266666667,0,0.59,57.1305738639483,122.276733098887,57.1305738639483,122.276733098887
4.19778442,4.04247665,3.94869995,3.82172012,3.81040478,3.87121487,3.8161335,3.62490129,3.4310019,3.09913015,3.19894266,2.98414445,3.16776919,305.0,47.62237549,2.1686225,0,0.59,57.1185171381159,122.449098130766,57.1185171381159,122.449098130766
4.04827881,3.86735153,3.93081665,3.92369652,3.8870039,3.80821514,3.76422787,3.63009977,3.51006484,3.29871702,3.25738525,3.18137431,3.20044565,305.0,47.66371155,2.16911233333333,0,0.59,57.1084384402903,122.621528600418,57.1084384402903,122.621528600418
4.05854034,4.01752472,4.06420517,4.13035011,3.79492092,3.84392929,3.89455605,3.6803546,3.51275468,3.59189177,3.32498312,3.16729045,3.1224196,305.0,47.62746429,2.16960216666667,0,0.59,57.0993247848891,122.794024415861,57.0993247848891,122.794024415861
3.79873657,3.61143112,3.83929825,3.82516861,3.6316576,3.6385622,3.59832096,3.76579618,3.28218722,3.28306866,3.05360842,3.03935838,2.84118629,305.0,47.60090256,2.170092,0,0.59,57.0955544296173,122.966585485112,57.0955544296173,122.966585485112
3.72927094,4.13594055,4.17012787,3.97612572,3.66151905,3.87952328,3.77110481,3.81623602,3.37196183,3.37898684,3.33634758,3.26894832,3.00671911,305.0,47.41014481,2.17048183333333,0,0.59,57.0892794838254,123.13921171619,57.0892794838254,123.13921171619
4.1672287,3.94841385,4.12274551,3.75957298,3.44944668,3.89684772,3.85239697,3.70643663,3.54291224,3.34076691,3.32853746,3.11897063,2.97738814,305.0,47.55222702,2.17097166666667,0,0.59,57.0858835831314,123.311903017112,57.0858835831314,123.311903017112
4.05140686,4.34376526,4.39577866,4.16685104,3.68505573,4.03535748,3.9720993,3.90216303,3.69592309,3.35930729,3.27905989,3.47151446,3.00241113,305.0,47.48247147,2.1713615,0,0.59,57.0817828201934,123.484659295897,57.0817828201934,123.484659295897
3.80015564,4.03198624,4.18857956,4.05553246,3.82661533,3.93532658,3.86931801,3.84888411,3.59883714,3.2788291,3.17746639,3.44920373,2.90487242,305.0,47.39628601,2.17265133333333,0,0.59,57.0798038582246,123.657480460561,57.0798038582246,123.657480460561
3.75544739,4.20998764,4.24904633,4.01599693,4.25795841,4.38927746,4.09929371,3.97140741,3.61158681,3.43493176,3.35352087,3.67759871,3.06713843,305.0,47.51633453,2.17334116666667,0,0.5,57.0780280174816,123.830366419124,57.0780280174816,123.830366419124
3.6237793,3.91391373,4.1821022,4.05457878,4.09631824,4.22838783,4.08129883,3.76782084,3.4016397,3.38554287,3.26147175,3.56342387,3.16863132,305.0,47.41399384,2.173831,0,0.5,57.0765381418549,124.003317079602,57.0765381418549,124.003317079602
3.66075134,4.4401474,4.07546997,4.10659218,3.96249866,4.26163769,4.17271042,3.70370245,3.53192353,3.347785,3.33997536,3.59059119,3.14338017,305.0,47.38565826,2.17422083333333,0,0.5,57.0753051946836,124.176332350014,57.0753051946836,124.176332350014
4.22413635,4.4001236,4.16344452,4.09544373,3.96562862,4.40355587,4.4398222,3.86783457,3.72266412,3.50880718,3.30148172,3.57784486,3.26481438,310.0,47.36882782,2.17471066666667,0,0.5,57.0739344137776,124.349412138377,57.0739344137776,124.349412138377
4.24351501,4.59262466,4.39604187,4.20221138,4.1251936,4.65398884,4.62627316,3.97132921,3.75370431,3.58793688,3.37940168,3.75347161,3.41675234,310.0,47.42168427,2.1752005,0,0.5,57.0722151454119,124.52255635271,57.0722151454119,124.52255635271
4.05835724,4.42227936,4.23573303,4.21009827,4.03912449,4.54065895,4.398242,3.73514318,3.78372693,3.51799011,3.32361984,3.60770917,3.19373941,310.0,47.42679214,2.17559033333333,0,0.5,57.0737888328545,124.69576490103,57.0737888328545,124.69576490103
3.77068329,4.25465012,4.33755493,4.25030518,4.13204479,4.38285923,4.17681026,3.71504831,3.71792102,3.69939709,3.28236961,3.57716918,3.26099157,310.0,47.40781403,2.17598016666667,0,0.5,57.0745176606776,124.869037691355,57.0745176606776,124.869037691355
3.71138763,4.1086998,4.34014511,4.1372261,4.17292881,4.33994293,4.41374779,3.73424292,3.63285661,3.71580029,3.60983086,3.44014049,3.15789413,310.0,47.47730637,2.17627,0,0.5,57.0749467620359,125.042374631704,57.0749467620359,125.042374631704
3.69895935,4.00511551,4.33206558,4.06342316,4.02473927,4.38983631,4.46967888,3.81597853,3.85507178,3.68311644,3.48003578,3.48516011,3.13108683,310.0,47.43615341,2.17665983333333,0,0.5,57.0747179655281,125.215775630093,57.0747179655281,125.215775630093
4.07349396,3.97436523,4.23894501,4.28915405,4.01902485,4.41096687,4.3447237,3.7218976,3.85838294,3.49973392,3.42526627,3.53399873,3.10939217,310.0,47.32521057,2.17744966666667,0,0.5,57.0790066094086,125.389240594541,57.0790066094086,125.389240594541
4.14801788,3.89698029,4.45158768,4.18727112,3.99126339,4.24183369,4.08138847,3.63351965,3.84429622,3.52400398,3.40836811,3.4191854,3.07227778,310.0,47.46353149,2.1778395,0,0.44,57.0837872066078,125.562769433066,57.0837872066078,125.562769433066
4.02223969,4.01450348,4.41052246,4.17695808,4.08825016,4.17163849,4.2887125,3.69354963,3.79534459,3.60722113,3.41738987,3.742769,3.2314496,310.0,47.48513031,2.17812933333333,0,0.44,57.0885585744471,125.736362053685,57.0885585744471,125.736362053685
4.12026215,4.05456161,4.17955017,4.05760574,4.13585758,4.19353771,4.34329224,3.78310347,3.85758376,3.48085165,3.30453777,3.74098468,3.04043937,310.0,47.46482468,2.17841916666667,0,0.44,57.1006804349303,125.910018364416,57.1006804349303,125.910018364416
3.71829224,3.87152481,3.99871445,4.03615379,3.97384739,4.13685226,3.99779797,3.67234564,3.7927773,3.32514429,3.14527225,3.61549878,2.89026618,310.0,47.53862381,2.178809,0,0.44,57.1156469085935,126.083738273278,57.1156469085935,126.083738273278
3.91517639,3.56584549,3.76683807,3.76453781,3.76803684,4.22857761,3.81701469,3.58854342,3.59970021,3.08688784,3.57184219,3.39949059,2.82333302,310.0,47.64733505,2.17929883333333,0,0.44,57.1351188269059,126.257521688288,57.1351188269059,126.257521688288
3.73408508,3.68810272,3.63166046,3.6470871,3.84711552,4.06730556,3.87735748,3.6972127,3.60541558,2.98600245,3.40113306,3.25281978,2.80112147,310.0,47.56932831,2.17968866666667,0,0.44,57.1586676269203,126.431368517464,57.1586676269203,126.431368517464
3.75966644,3.77131271,3.75762558,3.66067123,4.09081173,4.08692169,3.80261993,3.74717569,3.52796626,3.24879694,3.54455948,3.29753995,2.88401556,310.0,47.59786606,2.1799785,0,0.44,57.187437929967,126.605278668823,57.187437929967,126.605278668823
3.74118042,3.65291595,3.71537781,3.83245659,4.10801411,4.08253956,3.88950729,3.72876215,3.62274146,3.30444145,3.42682648,3.26764607,2.95117903,316.0,47.6293335,2.18026833333333,0,0.44,57.2195530952305,126.779252050385,57.2195530952305,126.779252050385
4.01687622,3.93885803,3.95707703,3.98228455,4.43772602,4.37841988,4.12951279,3.98874426,4.00318146,3.53119373,3.70003843,3.69813371,3.26950788,316.0,47.62193298,2.18065816666667,0,0.44,57.2535297686209,126.953288570165,57.2535297686209,126.953288570165
4.05261993,4.28701782,4.08982086,4.11685944,4.39224529,4.56673908,4.25677109,3.94039488,4.24135399,3.62939978,3.53603888,3.739712,3.2846489,316.0,47.59541702,2.180748,0,0.44,57.2898155942287,127.127388136184,57.2898155942287,127.127388136184
4.09209442,4.35825348,4.26877594,4.43327713,4.36841869,4.60538673,4.20608044,4.01068258,4.29528713,3.67063665,3.73357296,3.71158624,3.50249195,316.0,47.60807037,2.18143783333333,0,0.44,57.3284783679686,127.301550656457,57.3284783679686,127.301550656457
4.27271271,4.36943436,4.08676147,4.82987213,4.1763792,4.66266155,4.0589695,3.90332842,3.97252965,3.52137232,3.7734375,3.6276176,3.28478718,316.0,47.41080856,2.18172766666667,0,0.37,57.3682452037077,127.475776039004,57.3682452037077,127.475776039004
4.45914459,4.60656738,4.58091736,4.78469086,4.52335453,4.59592724,4.13076973,4.12873507,4.22578812,3.53234339,3.90082836,3.877424,3.29553652,316.0,47.36305237,2.1819175,0,0.37,57.4081096104737,127.650064191842,57.4081096104737,127.650064191842
4.05513763,4.8494072,4.4070282,4.79112434,4.45993137,4.66648102,4.08981419,4.05937243,4.02707195,3.33877325,3.72757673,3.78570676,3.36564493,316.0,47.34612656,2.18240733333333,0,0.37,57.4477153210021,127.824415022989,57.4477153210021,127.824415022989
3.65263367,4.51014709,4.20463562,4.65625,4.47695827,4.37976265,3.98638248,4.0115571,3.88453889,3.30354691,3.74690437,3.57212901,3.21885633,316.0,47.31736755,2.18259716666667,0,0.37,57.4861372297127,127.998828440462,57.4861372297127,127.998828440462
3.89317322,4.49040985,4.26698303,4.7152462,4.51159,4.30500412,3.96496677,4.07206106,3.93458629,3.46584558,3.76518393,3.62889171,3.18534327,316.0,47.36686325,2.182987,0,0.37,57.5225829853847,128.173304352281,57.5225829853847,128.173304352281
4.24463654,4.40975571,4.26864624,4.72545242,4.4292841,4.38077259,4.13767242,4.15715647,3.83781695,3.61628437,3.77949619,3.88754439,3.50272512,316.0,47.34065247,2.18317683333333,0,0.37,57.5602146530516,128.347842666461,57.5602146530516,128.347842666461
3.99349213,4.28886032,3.96840286,4.6413784,4.22233295,4.30340958,4.09374428,4.01141596,3.56166244,3.56596804,3.60093164,3.7343204,3.31672335,316.0,47.42406464,2.18356666666667,0,0.37,57.5973213318377,128.522443291022,57.5973213318377,128.522443291022
4.03135681,4.31816101,4.28134155,4.53560448,4.15457821,4.29195786,4.16465378,4.10115767,3.56720281,3.5607729,3.81644535,3.72744489,3.27756977,316.0,47.42716217,2.1837565,0,0.37,57.6286995417172,128.697106133982,57.6286995417172,128.697106133982
4.00444031,4.10746002,4.01288605,4.29824448,4.06335354,4.3320837,4.26920605,3.86878729,3.60766196,3.58843851,3.70630121,3.9000814,3.31076336,316.0,47.40250778,2.18394633333333,0,0.37,57.6604864392717,128.871831103357,57.6604864392717,128.871831103357
3.96305847,4.1634407,4.16850281,4.28047752,4.15593052,4.56287956,4.20053577,4.04829931,3.76019597,3.65510225,3.59135723,3.75920367,3.4593215,316.0,47.47983551,2.18383616666667,0,0.37,57.6892403145632,129.046618107167,57.6892403145632,129.046618107167
4.23261261,4.47322464,4.44343185,4.45637894,4.08671665,4.4167099,4.42496872,4.36436701,3.79677272,3.55308342,3.5268755,3.81226945,3.32662344,316.0,47.51087952,2.184726,0,0.33,57.714780728239,129.221467053428,57.714780728239,129.221467053428
4.26313782,4.35441971,4.59945679,4.44068718,4.00630283,4.42596436,4.39566231,4.37800646,3.91484761,3.6594367,3.59258652,3.8058598,3.24593306,323.0,47.36839676,2.18501583333333,0,0.33,57.7377003841406,129.396377850159,57.7377003841406,129.396377850159
4.02573395,4.37519836,4.52877808,4.53012466,4.34976292,4.49047184,4.389884,4.58286524,3.85682273,3.94419146,4.00942993,3.84525323,3.42419624,323.0,47.36206818,2.18520566666667,0,0.33,57.7582922493847,129.571350405378,57.7582922493847,129.571350405378
4.07228088,4.39884567,4.50374603,4.66705894,4.39636326,4.63302994,4.33931065,4.527246,3.94753861,3.98796129,4.06146812,4.21369839,3.53200388,323.0,47.41453552,2.1853955,0,0.33,57.7760958586195,129.746384627102,57.7760958586195,129.746384627102
4.31324005,4.5589447,4.54666901,4.85776711,4.73327351,4.68169975,4.51688099,4.50040102,4.04280567,3.99328375,4.08817101,4.18877077,3.65624714,323.0,47.38365936,2.18558533333333,0,0.33,57.7916316290534,129.921480423349,57.7916316290534,129.921480423349
4.23222351,4.44216156,4.69538879,4.88067055,4.66006565,4.58156872,4.55265903,4.25383234,4.06103134,3.93482304,4.03367853,4.01385927,3.52500772,323.0,47.30297089,2.18627516666667,0,0.33,57.807324333485,130.096637702138,57.807324333485,130.096637702138
4.46039581,4.66318512,4.85603333,4.9859066,4.74959469,4.58478165,4.64078236,4.26041842,4.09892845,3.9281764,3.92736959,3.92239785,3.50287342,323.0,47.08441162,2.186465,0,0.33,57.8237949894844,130.271856371485,57.8237949894844,130.271856371485
4.24360657,4.46405029,4.8910141,5.09446716,4.77668476,4.88487816,4.70498466,4.23861742,4.24797153,4.04180241,4.10168934,4.21488142,3.52727985,323.0,47.07082748,2.18675483333333,0,0.33,57.8424524439274,130.44713633941,57.8424524439274,130.44713633941
4.04666901,4.51869583,4.57471466,4.77724838,4.53770351,4.66195488,4.56371021,4.46286535,4.25680351,4.15778685,3.96356916,4.12691545,3.44830704,323.0,47.03588104,2.18684466666667,0,0.33,57.8614242595167,130.622477513929,57.8614242595167,130.622477513929
4.03163147,4.62004852,4.67787933,4.87203217,4.76862431,4.8362484,4.65630436,4.51327372,4.30015945,4.3480072,4.07054663,4.22568512,3.532444,323.0,47.08792496,2.1867345,0,0.33,57.8841475350071,130.797879803061,57.8841475350071,130.797879803061
3.86382294,4.47016525,4.54528809,4.71026039,4.54152393,4.63298988,4.53806114,4.31242228,4.28922367,4.23703003,3.9326849,4.08734846,3.60590649,323.0,47.12611389,2.18732433333333,0,0.32,57.9116581056611,130.973343114824,57.9116581056611,130.973343114824
4.27090454,4.33183289,4.49881744,4.81661224,4.68348789,4.800807,4.59336281,4.34403276,4.33457279,4.27495909,4.25430346,4.1930213,3.54241228,323.0,47.2420311,2.18751416666667,0,0.32,57.9420281144028,131.148867357235,57.9420281144028,131.148867357235
4.27664948,4.27541351,4.49834442,4.68044472,4.62493038,4.78643417,4.50932503,4.45887613,4.3937006,4.13338137,4.15154028,4.30041695,3.78768682,329.0,47.14406204,2.187704,0,0.32,57.9785003687447,131.324452438312,57.9785003687447,131.324452438312
4.22596741,4.47202301,4.66640091,4.70570564,4.49614811,4.62595272,4.39754772,4.57016611,4.17399597,3.91638327,3.92735195,4.18983936,3.74905252,329.0,47.0957489,2.18799383333333,0,0.32,58.0191189668588,131.500098266073,58.0191189668588,131.500098266073
4.51998138,4.65906906,4.85898209,5.07977486,4.72321415,4.86103153,4.83145905,4.59785414,4.42229939,3.84994984,4.06596184,4.27168608,3.78591824,329.0,47.17114639,2.18818366666667,0,0.32,58.0632306263101,131.675804748537,58.0632306263101,131.675804748537
